claim_id,amount
3495,720771.86
3496,655083.16
3497,695069.91
3498,812453.01
3499,742435.76
3500,663256.02
3501,619401.71
3502,1059485.07
3503,916823.48
3504,661620.32
3505,661271.63
3506,702452.97
3507,1210468.65
3508,661271.4
3509,855134.39
3510,698890.1
3511,1227388.33
3512,802491.79
3513,1395694.7
3514,1332424.05
3515,629665.52
3516,1507121.62
3517,782436.53
3518,807649.56
3519,603806.79
3520,2044121.04
3521,714321.37
3522,752943.8
3523,640858.52
3524,815741.67
3525,1110866.06
3526,625053.65
3527,995665.55
3528,1254642.07
3529,1434759.42
3530,850868.31
3531,1328165.54
3532,727304.58
3533,869713.09
3534,4812902.56
3535,2231167.58
3536,661915.6
3537,673792.08
3538,1267502.93
3539,1942973.38
3540,703706.32
3541,809381.11
3542,605583.43
3543,732675.11
3544,610485.41
3545,635228.15
3546,609518.33
3547,601779.48
3548,855392.29
3549,884011.65
3550,702049.11
3551,805242.6
3552,669995.93
3553,678871.93
3554,1383511.18
3555,869453.85
3556,720613.69
3557,647256.58
3558,707828.48
3559,615546.26
3560,733486.44
3561,630867.8
3562,1280269.13
3563,933011.19
3564,623989.44
3565,797822.57
3566,1069939.73
3567,638544.86
3568,1760762.77
3569,646413.03
3570,1604505.8
3571,624451.81
3572,1327128.0
3573,4014620.94
3574,767279.49
3575,1136704.44
3576,643493.5
3577,1008269.35
3578,723137.02
3579,600550.09
3580,600558.67
3581,1421716.75
3582,711774.16
3583,730240.49
3584,618898.55
3585,627534.36
3586,636326.97
3587,801689.33
3588,647192.68
3589,725616.47
3590,834542.43
3591,712236.12
3592,648496.25
3593,1190341.86
3594,953034.52
3595,965791.91
3596,10000000.0
3597,688564.89
3598,612001.15
3599,861023.89
3600,709466.71
3601,674827.16
3602,737078.83
3603,607742.97
3604,620885.12
3605,604351.79
3606,686861.4
3607,1269823.06
3608,641662.69
3609,738946.61
3610,604389.49
3611,734301.68
3612,1625681.64
3613,966142.87
3614,1036277.41
3615,1117550.07
3616,4896208.19
3617,729862.62
3618,808939.53
3619,666825.12
3620,681200.66
3621,780067.05
3622,670079.82
3623,786959.96
3624,653217.83
3625,681426.53
3626,1158925.37
3627,1102065.91
3628,657246.44
3629,812734.51
3630,1295245.62
3631,653218.27
3632,1056728.31
3633,1023979.29
3634,793737.87
3635,873847.58
3636,1228794.15
3637,650246.23
3638,809202.0
3639,1419815.2
3640,810256.84
3641,728420.02
3642,674891.31
3643,645920.01
3644,1734623.75
3645,1428187.89
3646,672190.86
3647,659996.51
3648,1098945.68
3649,784957.99
3650,762685.3
3651,3789438.53
3652,772972.9
3653,748902.57
3654,982489.82
3655,821668.37
3656,753474.26
3657,1400946.5
3658,781591.54
3659,839930.76
3660,1036180.28
3661,659139.89
3662,1280282.09
3663,885098.89
3664,1111092.09
3665,906286.03
3666,1090431.38
3667,902514.99
3668,668279.6
3669,854780.03
3670,635443.84
3671,1681455.4
3672,1041051.94
3673,1080739.58
3674,1306283.66
3675,1205128.81
3676,615643.13
3677,1582570.79
3678,669848.16
3679,2185587.43
3680,614025.37
3681,1114847.03
3682,600999.1
3683,913482.19
3684,600530.45
3685,684128.38
3686,668798.25
3687,619576.07
3688,651529.38
3689,876357.01
3690,773636.51
3691,842293.89
3692,646065.57
3693,678664.1
3694,706651.48
3695,643586.92
3696,1037104.82
3697,1185928.78
3698,961215.63
3699,651924.79
3700,1193167.85
3701,603170.32
3702,1207577.25
3703,909840.38
3704,678991.54
3705,986234.01
3706,714748.05
3707,640233.33
3708,728861.21
3709,648366.36
3710,849753.18
3711,732566.44
3712,640359.23
3713,775337.87
3714,793434.81
3715,767508.41
3716,1394375.06
3717,609613.08
3718,987289.42
3719,601177.54
3720,622052.41
3721,640279.99
3722,1315138.68
3723,798770.69
3724,758130.76
3725,1493614.58
3726,663001.85
3727,823811.96
3728,828041.17
3729,838022.1
3730,977749.78
3731,757506.02
3732,1951436.39
3733,882404.83
3734,1078013.55
3735,1639644.29
3736,657732.31
3737,851799.06
3738,777241.55
3739,647260.26
3740,819273.84
3741,997135.64
3742,2876695.48
3743,602108.59
3744,762249.72
3745,722623.8
3746,651579.54
3747,623746.41
3748,761573.17
3749,1067948.16
3750,666062.99
3751,2465341.26
3752,1054710.44
3753,2183693.46
3754,667333.77
3755,607112.56
3756,609655.26
3757,3252475.45
3758,740327.77
3759,965562.85
3760,773635.08
3761,743954.26
3762,626927.94
3763,650154.15
3764,1263117.56
3765,1385116.46
3766,854996.12
3767,747341.71
3768,671033.45
3769,613919.61
3770,635684.22
3771,954728.11
3772,1093851.29
3773,686062.13
3774,683336.26
3775,889822.68
3776,750869.92
3777,1359564.44
3778,2383585.05
3779,1122403.8
3780,933035.17
3781,815256.04
3782,639738.83
3783,933707.43
3784,683390.64
3785,662640.54
3786,709740.57
3787,623511.69
3788,602641.41
3789,1765964.03
3790,731812.09
3791,605510.05
3792,650601.9
3793,836754.38
3794,656102.36
3795,692006.35
3796,602697.58
3797,1009899.54
3798,891537.98
3799,1435645.99
3800,619185.25
3801,746609.71
3802,890229.38
3803,1216896.94
3804,633770.32
3805,630206.32
3806,607832.15
3807,731138.72
3808,695283.84
3809,631600.18
3810,612129.89
3811,869734.34
3812,724638.8
3813,710619.75
3814,619845.91
3815,619710.43
3816,1562571.55
3817,2859809.69
3818,895957.02
3819,1294433.65
3820,612655.96
3821,683226.16
3822,854067.61
3823,1252226.15
3824,790118.89
3825,607681.7
3826,1540757.82
3827,677452.82
3828,601226.05
3829,1543206.55
3830,1571468.83
3831,949017.93
3832,3201132.2
3833,841855.16
3834,1484818.71
3835,823564.92
3836,785311.23
3837,1460969.22
3838,725380.8
3839,1189244.53
3840,769275.71
3841,1651899.95
3842,839116.62
3843,721861.69
3844,762739.55
3845,676189.5
3846,635633.0
3847,1880439.03
3848,782738.93
3849,637130.3
3850,778444.24
3851,646110.41
3852,632783.31
3853,787019.6
3854,793324.84
3855,616898.08
3856,625582.06
3857,814947.3
3858,844310.56
3859,638424.7
3860,791651.55
3861,919240.98
3862,798875.67
3863,683331.42
3864,1065256.89
3865,650875.62
3866,645758.94
3867,771186.37
3868,767652.83
3869,975765.28
3870,609580.49
3871,969350.52
3872,1196120.58
3873,1957842.35
3874,622574.99
3875,671059.49
3876,1023327.27
3877,606036.31
3878,760950.92
3879,763565.96
3880,637734.62
3881,954315.03
3882,1013429.13
3883,1374740.16
3884,767424.69
3885,2226128.86
3886,606701.39
3887,762408.55
3888,1250363.91
3889,729802.18
3890,1273971.2
3891,686667.12
3892,896517.33
3893,758870.97
3894,1395885.94
3895,663266.24
3896,766089.26
3897,681971.32
3898,679992.72
3899,2747534.34
3900,759833.39
3901,745388.97
3902,1574143.28
3903,620485.84
3904,683002.25
3905,902395.8
3906,723564.68
3907,4250695.58
3908,708354.54
3909,1033162.48
3910,759308.72
3911,688612.18
3912,777839.74
3913,646306.27
3914,734639.35
3915,737977.86
3916,759736.93
3917,622635.58
3918,668714.77
3919,607328.01
3920,703479.25
3921,674467.16
3922,750553.37
3923,2659410.43
3924,885328.79
3925,856823.98
3926,606568.84
3927,2493020.52
3928,730895.13
3929,926388.23
3930,897587.34
3931,685298.36
3932,1215407.11
3933,1154134.14
3934,914716.17
3935,804212.15
3936,685689.52
3937,989475.42
3938,772139.34
3939,955716.43
3940,2033454.52
3941,935966.4
3942,605351.46
3943,607524.8
3944,611520.55
3945,691227.09
3946,600879.31
3947,10000000.0
3948,2023133.9
3949,1205773.09
3950,788722.66
3951,754497.93
3952,1338170.43
3953,660237.68
3954,706935.13
3955,717941.81
3956,650788.76
3957,1421392.28
3958,707284.47
3959,639449.64
3960,655354.81
3961,797919.1
3962,1054636.17
3963,630662.22
3964,616763.04
3965,1479433.9
3966,1172037.85
3967,891682.46
3968,1054126.94
3969,620210.0
3970,780246.9
3971,632246.05
3972,1066215.47
3973,983962.24
3974,631742.19
3975,1322631.04
3976,631482.92
3977,1137546.94
3978,765961.49
3979,1001877.81
3980,680858.48
3981,897037.58
3982,1204301.52
3983,655962.97
3984,642843.34
3985,1044563.25
3986,785567.14
3987,921419.04
3988,703347.83
3989,621327.51
3990,3759692.24
3991,750548.29
3992,601347.37
3993,801262.4
3994,725343.78
3995,1758988.07
3996,1871028.67
3997,733330.24
3998,635682.74
3999,602121.69
4000,1928475.98
4001,1004625.59
4002,1079512.92
4003,701131.6
4004,873028.71
4005,770543.89
4006,699385.15
4007,992109.13
4008,1584370.05
4009,651894.29
4010,1086515.28
4011,1123477.08
4012,700006.45
4013,628936.11
4014,750676.13
4015,3766978.55
4016,1094307.71
4017,619130.05
4018,718820.7
4019,1095759.92
4020,799957.35
4021,775304.82
4022,606807.19
4023,1214951.26
4024,610032.3
4025,1561670.12
4026,1108532.83
4027,1015220.69
4028,1141443.09
4029,608657.54
4030,2092727.03
4031,1322454.68
4032,1249081.23
4033,1293046.79
4034,651748.88
4035,678167.14
4036,1511926.33
4037,997641.76
4038,1254365.54
4039,639901.2
4040,1268482.46
4041,2637598.83
4042,626372.35
4043,788992.8
4044,1498632.52
4045,676544.16
4046,776004.4
4047,939792.97
4048,1655941.7
4049,870701.34
4050,989221.81
4051,873704.88
4052,831678.14
4053,763240.09
4054,602239.57
4055,944614.21
4056,608602.75
4057,800619.03
4058,1451436.93
4059,988566.94
4060,656390.59
4061,669557.88
4062,605069.6
4063,1107086.56
4064,844222.5
4065,747903.1
4066,644095.23
4067,691636.69
4068,2031293.05
4069,658494.63
4070,682827.71
4071,685544.08
4072,615069.03
4073,633548.8
4074,835659.72
4075,662747.44
4076,918886.87
4077,622412.69
4078,710120.2
4079,1946910.33
4080,2953134.23
4081,694741.72
4082,765203.23
4083,730077.54
4084,663201.04
4085,727084.05
4086,677777.14
4087,656597.63
4088,794736.55
4089,982857.38
4090,620453.26
4091,800473.23
4092,696763.69
4093,1262605.58
4094,660983.29
4095,713332.41
4096,786679.6
4097,1009898.54
4098,759208.46
4099,1242096.52
4100,822269.05
4101,2487937.51
4102,699478.89
4103,1295041.61
4104,605444.4
4105,716379.26
4106,801384.06
4107,600976.21
4108,1022358.05
4109,1397732.05
4110,655292.93
4111,805525.91
4112,675345.07
4113,1599521.52
4114,1008863.04
4115,605142.11
4116,3080369.39
4117,1465636.39
4118,1035073.68
4119,1012873.6
4120,1179331.98
4121,775939.86
4122,1008638.85
4123,845288.59
4124,1059966.03
4125,958579.86
4126,701666.9
4127,2081168.83
4128,795521.47
4129,741569.01
4130,758943.1
4131,625795.86
4132,639085.65
4133,645913.02
4134,813272.05
4135,706245.82
4136,1137801.7
4137,836043.91
4138,675694.26
4139,2130802.03
4140,832367.76
4141,920548.26
4142,774396.52
4143,650074.94
4144,690959.2
4145,901722.31
4146,764063.33
4147,970904.19
4148,747015.14
4149,649602.65
4150,652637.5
4151,1271371.34
4152,633221.77
4153,694473.29
4154,760121.46
4155,781884.14
4156,700463.32
4157,941321.14
4158,920761.6
4159,666858.17
4160,829087.98
4161,628533.4
4162,625920.16
4163,751719.43
4164,879631.86
4165,816640.87
4166,625195.83
4167,724028.46
4168,1000442.91
4169,603854.05
4170,724756.9
4171,731179.03
4172,701999.64
4173,718422.06
4174,629488.5
4175,694239.63
4176,802890.92
4177,631496.61
4178,2235066.35
4179,603031.93
4180,624894.48
4181,1435148.31
4182,963871.9
4183,602618.02
4184,683792.88
4185,809947.18
4186,750176.41
4187,1156364.99
4188,720797.97
4189,604197.96
4190,850038.18
4191,692513.82
4192,691960.36
4193,655542.82
4194,600616.05
4195,637956.8
4196,661655.83
4197,696058.83
4198,644911.25
4199,906281.08
4200,1000403.65
4201,780516.32
4202,817350.02
4203,804536.86
4204,1181171.67
4205,836233.89
4206,1349493.04
4207,960844.51
4208,1685564.29
4209,848550.43
4210,608897.47
4211,677476.13
4212,993655.54
4213,620417.63
4214,694488.93
4215,1809626.47
4216,685781.92
4217,1004874.01
4218,1289110.1
4219,1089091.4
4220,607431.01
4221,665531.93
4222,814332.37
4223,643007.17
4224,831113.08
4225,618480.07
4226,668918.55
4227,619107.69
4228,826080.08
4229,796401.79
4230,631810.68
4231,2257129.37
4232,874360.91
4233,953338.65
4234,1750077.45
4235,626468.08
4236,686052.61
4237,886286.65
4238,614314.92
4239,1434893.54
4240,1096447.77
4241,926803.17
4242,969662.33
4243,1064938.41
4244,1024715.7
4245,827757.51
4246,774309.83
4247,845272.64
4248,668249.68
4249,1567076.44
4250,722401.81
4251,709943.01
4252,623042.8
4253,1060043.44
4254,639017.01
4255,770802.13
4256,730602.87
4257,1278987.82
4258,648896.2
4259,689412.29
4260,684668.46
4261,622359.55
4262,839888.32
4263,896205.72
4264,821504.57
4265,1749907.65
4266,790239.19
4267,779150.12
4268,620898.26
4269,688493.62
4270,1257826.17
4271,828135.47
4272,1487878.07
4273,784645.3
4274,643688.5
4275,1100141.27
4276,3266894.61
4277,722386.45
4278,895793.03
4279,644761.76
4280,741539.36
4281,765027.1
4282,645689.4
4283,1348391.92
4284,1591697.37
4285,714897.71
4286,791669.43
4287,746340.85
4288,1102496.48
4289,756747.82
4290,1086795.33
4291,623316.41
4292,803661.72
4293,2149154.11
4294,2000234.66
4295,751511.88
4296,2326553.8
4297,793506.24
4298,680857.76
4299,1632210.13
4300,886563.41
4301,764331.45
4302,680047.56
4303,1559097.26
4304,646939.74
4305,943213.37
4306,866750.76
4307,2457726.7
4308,1487893.65
4309,773927.13
4310,634541.45
4311,852020.24
4312,637108.25
4313,607470.05
4314,980019.92
4315,784023.98
4316,836959.24
4317,708325.87
4318,682532.81
4319,1153604.45
4320,639630.69
4321,1084735.54
4322,692223.18
4323,746921.19
4324,855102.34
4325,1355893.06
4326,765304.53
4327,712823.09
4328,2072071.64
4329,668953.73
4330,1389210.83
4331,1238539.29
4332,1003509.64
4333,759107.15
4334,805366.26
4335,661707.86
4336,635803.44
4337,1156015.34
4338,826089.41
4339,1213025.45
4340,657588.65
4341,653392.34
4342,995985.02
4343,862316.05
4344,1852580.47
4345,860137.84
4346,899677.59
4347,644566.73
4348,701696.05
4349,655967.36
4350,1050025.26
4351,754892.84
4352,689788.55
4353,629068.63
4354,836392.95
4355,1146794.32
4356,1122525.61
4357,842949.67
4358,811934.81
4359,666214.84
4360,803471.6
4361,1009535.83
4362,799354.67
4363,733952.24
4364,698538.25
4365,1695508.38
4366,683529.72
4367,778558.73
4368,678717.48
4369,1155962.33
4370,627452.69
4371,957150.2
4372,933558.48
4373,916224.54
4374,637906.34
4375,732422.48
4376,1423464.64
4377,2013706.16
4378,725319.66
4379,1082173.0
4380,702878.96
4381,617102.61
4382,751997.73
4383,921300.14
4384,624561.08
4385,677078.57
4386,617934.84
4387,1122238.17
4388,614169.83
4389,879223.29
4390,781043.98
4391,627975.87
4392,852071.35
4393,615538.02
4394,1168490.75
4395,1728149.66
4396,1341953.35
4397,943437.74
4398,1392680.82
4399,905152.12
4400,722427.46
4401,792719.91
4402,897827.32
4403,767302.74
4404,741685.54
4405,688233.17
4406,1956507.83
4407,1104717.29
4408,637393.24
4409,602944.88
4410,614360.5
4411,950936.14
4412,702500.8
4413,680945.63
4414,1079385.88
4415,1675383.15
4416,2142944.99
4417,1459413.9
4418,883696.72
4419,640666.71
4420,680867.72
4421,1124520.04
4422,619385.08
4423,674974.8
4424,1578260.56
4425,652472.69
4426,757307.41
4427,863075.1
4428,663357.09
4429,639349.81
4430,767571.9
4431,1053989.22
4432,755085.2
4433,903777.88
4434,896241.54
4435,723817.01
4436,652996.76
4437,668097.98
4438,924980.9
4439,613751.37
4440,2262783.64
4441,935646.45
4442,1505576.74
4443,640782.56
4444,681800.47
4445,700126.31
4446,624390.72
4447,880170.62
4448,800368.8
4449,804729.49
4450,849559.01
4451,614568.27
4452,772887.75
4453,711774.72
4454,1277266.26
4455,722016.71
4456,929134.98
4457,788315.97
4458,605873.58
4459,738202.32
4460,803588.99
4461,835319.34
4462,646811.02
4463,1058969.4
4464,705202.39
4465,803032.31
4466,665252.68
4467,679870.16
4468,783313.34
4469,632112.32
4470,643103.13
4471,762925.83
4472,1133265.71
4473,730668.4
4474,677832.71
4475,897903.96
4476,972913.91
4477,722140.91
4478,664574.46
4479,1359341.37
4480,1191117.42
4481,754896.4
4482,708541.53
4483,1595288.13
4484,868904.0
4485,612147.99
4486,725298.77
4487,846181.17
4488,648565.69
4489,811423.63
4490,661178.04
4491,686898.99
4492,847064.75
4493,1446332.6
4494,622503.22
4495,1004053.81
4496,774941.23
4497,652595.9
4498,1005144.58
4499,964003.37
4500,4645790.88
4501,1059051.14
4502,728572.74
4503,1121986.67
4504,674776.63
4505,3749223.1
4506,1018389.89
4507,636861.24
4508,1018383.45
4509,714643.12
4510,920633.57
4511,624655.85
4512,695536.55
4513,657056.27
4514,781843.6
4515,667873.38
4516,616511.91
4517,1126568.24
4518,619389.52
4519,804913.54
4520,683406.07
4521,622407.43
4522,652251.2
4523,683301.45
4524,608222.55
4525,1788674.75
4526,602896.31
4527,677569.97
4528,815398.72
4529,689475.0
4530,661709.84
4531,1206044.95
4532,853520.38
4533,1206000.1
4534,636061.25
4535,1662539.19
4536,2053003.76
4537,670470.32
4538,644121.12
4539,892402.74
4540,792076.11
4541,652257.45
4542,870822.5
4543,812008.44
4544,942869.85
4545,649530.05
4546,616774.28
4547,1118558.18
4548,2020992.95
4549,710904.64
4550,647802.87
4551,787188.03
4552,1297114.51
4553,768663.46
4554,954608.0
4555,963862.83
4556,601903.89
4557,718940.23
4558,626924.42
4559,727857.29
4560,820573.54
4561,766049.81
4562,659512.11
4563,727680.42
4564,810227.58
4565,1309586.7
4566,847310.31
4567,793092.65
4568,1093260.51
4569,804541.7
4570,842271.3
4571,800291.71
4572,1159256.2
4573,724940.57
4574,912996.2
4575,733679.42
4576,654320.85
4577,700572.55
4578,604079.54
4579,646724.61
4580,942455.63
4581,660488.33
4582,1693070.27
4583,677791.38
4584,1147818.33
4585,624531.15
4586,790971.24
4587,866038.16
4588,891080.45
4589,783453.71
4590,1024706.36
4591,630978.65
4592,907457.03
4593,1142485.96
4594,725404.52
4595,880300.84
4596,962405.93
4597,1618552.49
4598,644959.69
4599,645425.22
4600,609247.76
4601,621360.59
4602,659782.93
4603,666654.65
4604,1252048.18
4605,646182.06
4606,655526.5
4607,609193.46
4608,793971.63
4609,625393.92
4610,832364.76
4611,679333.83
4612,906151.98
4613,848770.09
4614,681204.32
4615,655102.28
4616,1190634.45
4617,783250.52
4618,786628.33
4619,842378.77
4620,2452973.03
4621,834738.5
4622,966448.56
4623,902066.48
4624,707187.04
4625,911109.97
4626,662185.91
4627,634657.12
4628,731607.86
4629,1077724.93
4630,754697.4
4631,604493.34
4632,799191.86
4633,626115.73
4634,670664.92
4635,759612.99
4636,810382.04
4637,666160.98
4638,734867.63
4639,1066738.93
4640,1600844.66
4641,749249.65
4642,966541.57
4643,876010.61
4644,752697.07
4645,623674.54
4646,710759.33
4647,877688.91
4648,990084.51
4649,661063.45
4650,849555.36
4651,867342.15
4652,639424.73
4653,921188.31
4654,751020.02
4655,1049796.34
4656,1953026.59
4657,879400.47
4658,1763150.81
4659,649137.39
4660,696723.01
4661,661221.16
4662,853956.98
4663,732817.62
4664,6940109.36
4665,933524.84
4666,1389181.75
4667,756598.84
4668,680149.33
4669,704727.18
4670,878751.49
4671,1332391.47
4672,858130.05
4673,810215.52
4674,735214.56
4675,652166.45
4676,820590.46
4677,897602.82
4678,682168.26
4679,679102.97
4680,1706454.29
4681,1323478.78
4682,788130.95
4683,658449.47
4684,1717438.43
4685,715881.21
4686,814100.42
4687,2229599.22
4688,645110.24
4689,843337.29
4690,2973020.58
4691,629940.59
4692,1033158.09
4693,2304047.35
4694,1386227.46
4695,969416.74
4696,1162046.64
4697,645263.86
4698,850298.62
4699,769424.14
4700,722079.07
4701,603128.66
4702,1138488.35
4703,723742.81
4704,600767.22
4705,705468.28
4706,912973.83
4707,834935.64
4708,793225.9
4709,615933.93
4710,676934.94
4711,639751.44
4712,1074185.61
4713,802231.63
4714,1070740.68
4715,671139.22
4716,616775.2
4717,1936106.1
4718,732429.75
4719,627536.21
4720,1914073.54
4721,1099839.36
4722,1157174.92
4723,733895.51
4724,761923.86
4725,768973.04
4726,744279.47
4727,1768979.87
4728,779899.51
4729,688343.98
4730,714727.11
4731,665459.81
4732,927584.69
4733,648486.21
4734,807327.43
4735,634042.23
4736,836663.19
4737,632500.36
4738,647171.5
4739,739853.93
4740,1829302.68
4741,744525.8
4742,1719319.29
4743,872495.37
4744,716017.55
4745,1582879.41
4746,768854.58
4747,1326838.22
4748,681717.55
4749,1078059.92
4750,1097981.13
4751,1486630.11
4752,717018.14
4753,689540.28
4754,1280929.88
4755,1301290.99
4756,915627.51
4757,650248.03
4758,677826.3
4759,644829.61
4760,600960.19
4761,959094.28
4762,861168.94
4763,601560.54
4764,915242.41
4765,935465.6
4766,949897.97
4767,723344.67
4768,777515.57
4769,632140.59
4770,655137.53
4771,632147.51
4772,1182364.12
4773,698132.26
4774,893679.63
4775,1227757.17
4776,602364.26
4777,725343.17
4778,717193.78
4779,644566.52
4780,628944.88
4781,1406846.25
4782,977378.87
4783,658854.1
4784,1422505.72
4785,885852.93
4786,634298.82
4787,770606.23
4788,612238.46
4789,1009950.58
4790,2635704.24
4791,752298.82
4792,4329728.95
4793,951844.22
4794,646323.98
4795,870304.18
4796,740461.6
4797,2679167.63
4798,842066.77
4799,670106.21
4800,2023783.19
4801,672275.98
4802,757180.9
4803,920474.38
4804,643051.62
4805,1115239.03
4806,690836.5
4807,652322.37
4808,769970.72
4809,1148669.26
4810,613488.14
4811,862107.63
4812,701780.01
4813,646987.15
4814,671235.43
4815,1356738.18
4816,1058740.6
4817,701019.86
4818,630890.33
4819,842749.55
4820,705339.06
4821,770320.28
4822,610137.73
4823,2670898.29
4824,1379650.81
4825,926233.87
4826,642439.57
4827,2195903.26
4828,667230.9
4829,1219926.21
4830,705397.16
4831,933323.32
4832,901290.14
4833,966784.52
4834,2339131.26
4835,2168734.76
4836,656243.27
4837,982443.32
4838,1048209.72
4839,941450.22
4840,739525.71
4841,1133441.23
4842,891513.53
4843,675057.72
4844,975417.5
4845,1139915.09
4846,1300752.92
4847,721184.63
4848,709918.8
4849,638163.22
4850,1359508.03
4851,1993526.0
4852,631607.98
4853,1032444.6
4854,919124.98
4855,605068.99
4856,9851744.5
4857,848144.95
4858,603746.67
4859,2003840.52
4860,1045784.56
4861,719999.74
4862,756209.88
4863,916429.33
4864,854613.76
4865,655552.34
4866,1034023.3
4867,630566.21
4868,691646.35
4869,756279.29
4870,728097.58
4871,744408.82
4872,605499.25
4873,1246786.93
4874,645464.38
4875,705532.65
4876,1022871.94
4877,902095.63
4878,1513987.17
4879,1260841.67
4880,623044.97
4881,614218.6
4882,743248.52
4883,2634290.58
4884,768073.29
4885,1043545.13
4886,2365644.58
4887,868611.74
4888,831805.06
4889,716468.21
4890,621451.45
4891,1268762.09
4892,1177357.67
4893,609050.01
4894,629970.76
4895,723044.4
4896,1105285.61
4897,1540456.69
4898,1845280.24
4899,974750.9
4900,1769445.47
4901,602380.29
4902,647335.1
4903,630953.73
4904,1115769.12
4905,603493.49
4906,1020017.65
4907,804726.52
4908,905166.28
4909,1169464.1
4910,702902.94
4911,740834.96
4912,1064773.87
4913,1625739.15
4914,2196987.84
4915,689323.7
4916,659877.74
4917,750703.38
4918,624958.86
4919,1332083.59
4920,764213.36
4921,717293.11
4922,1271577.52
4923,1120179.65
4924,600966.01
4925,1135877.03
4926,1091046.66
4927,1329887.89
4928,1087240.35
4929,872667.89
4930,649420.08
4931,915243.2
4932,1046651.82
4933,678686.33
4934,778031.52
4935,874202.19
4936,707937.21
4937,693891.59
4938,750871.13
4939,749304.09
4940,773197.01
4941,956560.2
4942,702338.97
4943,2101769.26
4944,651205.99
4945,739548.29
4946,635402.42
4947,706210.91
4948,1003714.58
4949,697549.38
4950,679240.77
4951,726202.11
4952,1034728.98
4953,1161618.24
4954,823814.31
4955,788426.85
4956,656427.92
4957,2579551.54
4958,745726.83
4959,715998.5
4960,798374.34
4961,702588.49
4962,603391.07
4963,811254.53
4964,1092450.33
4965,636219.24
4966,1967894.74
4967,618047.34
4968,1004957.45
4969,731447.11
4970,633142.88
4971,2760156.73
4972,1100643.68
4973,703881.73
4974,654806.33
4975,821487.54
4976,1595146.02
4977,1050391.41
4978,1405686.63
4979,666533.14
4980,771083.2
4981,1014758.83
4982,688450.14
4983,1008547.24
4984,695535.74
4985,608368.93
4986,704036.83
4987,621328.51
4988,964399.96
4989,677738.52
4990,1411062.82
4991,766351.23
4992,634182.36
4993,1473364.68
4994,610069.47
4995,736884.33
4996,6518932.48
4997,622844.87
4998,923958.82
4999,808229.53
5000,658178.6
